alpha3_code,date,name
CIV,2021-07-20,Eid al-Adha
CIV,2021-08-07,Independence Day
CIV,2021-08-15,Assumption Day
CIV,2021-10-18,Day after Prophet's Birthday
CIV,2021-11-01,All Saints' Day
CIV,2021-11-15,National Peace Day
CIV,2021-12-25,Christmas Day
CIV,2022-01-01,New Year's Day
CIV,2022-04-18,Easter Monday
CIV,2022-04-28,Day after Night of Power
CIV,2022-05-01,Labor Day
CIV,2022-05-02,Day after the Labor Day; Eid al-Fitr
CIV,2022-05-26,Ascension Day
CIV,2022-06-06,Whit Monday
CIV,2022-07-09,Eid al-Adha
CIV,2022-08-07,Independence Day
CIV,2022-08-08,Day after the Independence Day
CIV,2022-08-15,Assumption Day
CIV,2022-10-08,Day after Prophet's Birthday
CIV,2022-11-01,All Saints' Day
CIV,2022-11-15,National Peace Day
CIV,2022-12-25,Christmas Day
CIV,2022-12-26,Day after the Christmas Day
CIV,2023-01-01,New Year's Day
CIV,2023-04-10,Easter Monday
CIV,2023-04-18,Day after Night of Power
CIV,2023-04-21,Eid al-Fitr
CIV,2023-05-01,Labor Day
CIV,2023-05-18,Ascension Day
CIV,2023-05-29,Whit Monday
CIV,2023-06-28,Eid al-Adha
CIV,2023-08-07,Independence Day
CIV,2023-08-15,Assumption Day
CIV,2023-09-27,Day after Prophet's Birthday
CIV,2023-11-01,All Saints' Day
CIV,2023-11-15,National Peace Day
CIV,2023-12-25,Christmas Day
CIV,2024-01-01,New Year's Day
CIV,2024-02-12,2024 African Cup of Nations Victory
CIV,2024-04-01,Easter Monday
CIV,2024-04-06,Day after Night of Power
CIV,2024-04-10,Eid al-Fitr
CIV,2024-05-01,Labor Day
CIV,2024-05-09,Ascension Day
CIV,2024-05-20,Whit Monday
CIV,2024-06-16,Eid al-Adha
CIV,2024-06-17,Day after the Eid al-Adha
CIV,2024-08-07,Independence Day
CIV,2024-08-15,Assumption Day
CIV,2024-09-15,Day after Prophet's Birthday
CIV,2024-11-01,All Saints' Day
CIV,2024-11-15,National Peace Day
CIV,2024-12-25,Christmas Day
CIV,2025-01-01,New Year's Day
CIV,2025-03-27,Day after Night of Power
CIV,2025-03-30,Eid al-Fitr
CIV,2025-03-31,Day after the Eid al-Fitr
CIV,2025-04-21,Easter Monday
CIV,2025-05-01,Labor Day
CIV,2025-05-29,Ascension Day
CIV,2025-06-06,Eid al-Adha
CIV,2025-06-09,Whit Monday
CIV,2025-08-07,Independence Day
CIV,2025-08-15,Assumption Day
CIV,2025-09-04,Day after Prophet's Birthday
CIV,2025-11-01,All Saints' Day
CIV,2025-11-15,National Peace Day
CIV,2025-12-25,Christmas Day
CIV,2026-01-01,New Year's Day
CIV,2026-03-16,Day after Night of Power
CIV,2026-03-20,Eid al-Fitr
CIV,2026-04-06,Easter Monday
CIV,2026-05-01,Labor Day
CIV,2026-05-14,Ascension Day
CIV,2026-05-25,Whit Monday
CIV,2026-05-27,Eid al-Adha
CIV,2026-08-07,Independence Day
CIV,2026-08-15,Assumption Day
CIV,2026-08-25,Day after Prophet's Birthday
CIV,2026-11-01,All Saints' Day
CIV,2026-11-15,National Peace Day
CIV,2026-12-25,Christmas Day
CMR,2015-01-01,New Year's Day
CMR,2015-01-03,Mawlid
CMR,2015-02-11,Youth Day
CMR,2015-04-03,Good Friday
CMR,2015-05-01,Labour Day
CMR,2015-05-14,Ascension Day
CMR,2015-05-20,National Day
CMR,2015-07-18,Eid al-Fitr
CMR,2015-08-15,Assumption Day
CMR,2015-09-24,Eid al-Adha
CMR,2015-12-24,Mawlid
CMR,2015-12-25,Christmas Day
CMR,2016-01-01,New Year's Day
CMR,2016-02-11,Youth Day
CMR,2016-03-25,Good Friday
CMR,2016-05-01,Labour Day
CMR,2016-05-02,Labour Day (observed)
CMR,2016-05-05,Ascension Day
CMR,2016-05-20,National Day
CMR,2016-07-07,Eid al-Fitr
CMR,2016-08-15,Assumption Day
CMR,2016-09-13,Eid al-Adha
CMR,2016-12-12,Mawlid
CMR,2016-12-25,Christmas Day
CMR,2016-12-26,Christmas Day (observed)
CMR,2017-01-01,New Year's Day
CMR,2017-01-02,New Year's Day (observed)
CMR,2017-02-11,Youth Day
CMR,2017-04-14,Good Friday
CMR,2017-05-01,Labour Day
CMR,2017-05-20,National Day
CMR,2017-05-25,Ascension Day
CMR,2017-06-26,Eid al-Fitr
CMR,2017-08-15,Assumption Day
CMR,2017-09-02,Eid al-Adha
CMR,2017-12-01,Mawlid
CMR,2017-12-25,Christmas Day
CMR,2018-01-01,New Year's Day
CMR,2018-02-11,Youth Day
CMR,2018-02-12,Youth Day (observed)
CMR,2018-03-30,Good Friday
CMR,2018-05-01,Labour Day
CMR,2018-05-10,Ascension Day
CMR,2018-05-20,National Day
CMR,2018-05-21,National Day (observed)
CMR,2018-06-15,Eid al-Fitr
CMR,2018-08-15,Assumption Day
CMR,2018-08-21,Eid al-Adha
CMR,2018-11-21,Mawlid
CMR,2018-12-25,Christmas Day
CMR,2019-01-01,New Year's Day
CMR,2019-02-11,Youth Day
CMR,2019-04-19,Good Friday
CMR,2019-05-01,Labour Day
CMR,2019-05-20,National Day
CMR,2019-05-30,Ascension Day
CMR,2019-06-04,Eid al-Fitr
CMR,2019-08-11,Eid al-Adha
CMR,2019-08-12,Eid al-Adha (observed)
CMR,2019-08-15,Assumption Day
CMR,2019-11-10,Mawlid
CMR,2019-11-11,Mawlid (observed)
CMR,2019-12-25,Christmas Day
CMR,2020-01-01,New Year's Day
CMR,2020-02-11,Youth Day
CMR,2020-04-10,Good Friday
CMR,2020-05-01,Labour Day
CMR,2020-05-20,National Day
CMR,2020-05-21,Ascension Day
CMR,2020-05-24,Eid al-Fitr
CMR,2020-05-25,Eid al-Fitr (observed)
CMR,2020-07-31,Eid al-Adha
CMR,2020-08-15,Assumption Day
CMR,2020-10-29,Mawlid
CMR,2020-12-25,Christmas Day
CMR,2021-01-01,New Year's Day
CMR,2021-02-11,Youth Day
CMR,2021-04-02,Good Friday
CMR,2021-05-01,Labour Day
CMR,2021-05-13,Ascension Day; Eid al-Fitr
CMR,2021-05-14,Public Holiday
CMR,2021-05-20,National Day
CMR,2021-07-19,Public Holiday
CMR,2021-07-20,Eid al-Adha
CMR,2021-08-15,Assumption Day
CMR,2021-08-16,Assumption Day (observed)
CMR,2021-10-19,Mawlid
CMR,2021-12-25,Christmas Day
CMR,2022-01-01,New Year's Day
CMR,2022-02-11,Youth Day
CMR,2022-04-15,Good Friday
CMR,2022-05-01,Labour Day
CMR,2022-05-02,Eid al-Fitr
CMR,2022-05-03,Labour Day (observed)
CMR,2022-05-20,National Day
CMR,2022-05-26,Ascension Day
CMR,2022-07-09,Eid al-Adha
CMR,2022-08-15,Assumption Day
CMR,2022-10-08,Mawlid
CMR,2022-12-25,Christmas Day
CMR,2022-12-26,Christmas Day (observed)
CMR,2023-01-01,New Year's Day
CMR,2023-01-02,New Year's Day (observed)
CMR,2023-02-11,Youth Day
CMR,2023-04-07,Good Friday
CMR,2023-04-21,Eid al-Fitr
CMR,2023-05-01,Labour Day
CMR,2023-05-18,Ascension Day
CMR,2023-05-20,National Day
CMR,2023-06-28,Eid al-Adha
CMR,2023-08-15,Assumption Day
CMR,2023-09-27,Mawlid (estimated)
CMR,2023-12-25,Christmas Day
CMR,2024-01-01,New Year's Day
CMR,2024-02-11,Youth Day
CMR,2024-02-12,Youth Day (observed)
CMR,2024-03-29,Good Friday
CMR,2024-04-10,Eid al-Fitr
CMR,2024-05-01,Labour Day
CMR,2024-05-09,Ascension Day
CMR,2024-05-20,National Day
CMR,2024-06-16,Eid al-Adha (estimated)
CMR,2024-06-17,"Eid al-Adha (observed, estimated)"
CMR,2024-08-15,Assumption Day
CMR,2024-09-15,Mawlid (estimated)
CMR,2024-09-16,"Mawlid (observed, estimated)"
CMR,2024-12-25,Christmas Day
CMR,2025-01-01,New Year's Day
CMR,2025-02-11,Youth Day
CMR,2025-03-30,Eid al-Fitr (estimated)
CMR,2025-03-31,"Eid al-Fitr (observed, estimated)"
CMR,2025-04-18,Good Friday
CMR,2025-05-01,Labour Day
CMR,2025-05-20,National Day
CMR,2025-05-29,Ascension Day
CMR,2025-06-06,Eid al-Adha (estimated)
CMR,2025-08-15,Assumption Day
CMR,2025-09-04,Mawlid (estimated)
CMR,2025-12-25,Christmas Day
CMR,2026-01-01,New Year's Day
CMR,2026-02-11,Youth Day
CMR,2026-03-20,Eid al-Fitr (estimated)
CMR,2026-04-03,Good Friday
CMR,2026-05-01,Labour Day
CMR,2026-05-14,Ascension Day
CMR,2026-05-20,National Day
CMR,2026-05-27,Eid al-Adha (estimated)
CMR,2026-08-15,Assumption Day
CMR,2026-08-25,Mawlid (estimated)
CMR,2026-12-25,Christmas Day
COD,2015-01-01,New Year's Day
COD,2015-01-03,Martyrs' Day (observed)
COD,2015-01-04,Martyrs' Day
COD,2015-01-16,National Hero Laurent Désiré Kabila Day
COD,2015-01-17,National Hero Patrice Emery Lumumba Day
COD,2015-05-01,Labor Day
COD,2015-05-16,Revolution and Armed Forces Day (observed)
COD,2015-05-17,Revolution and Armed Forces Day
COD,2015-06-30,Independence Day
COD,2015-08-01,Parents' Day
COD,2015-12-25,Christmas Day
COD,2016-01-01,New Year's Day
COD,2016-01-04,Martyrs' Day
COD,2016-01-16,National Hero Laurent Désiré Kabila Day; National Hero Patrice Emery Lumumba Day (observed)
COD,2016-01-17,National Hero Patrice Emery Lumumba Day
COD,2016-04-30,Labor Day (observed)
COD,2016-05-01,Labor Day
COD,2016-05-17,Revolution and Armed Forces Day
COD,2016-06-30,Independence Day
COD,2016-08-01,Parents' Day
COD,2016-12-24,Christmas Day (observed)
COD,2016-12-25,Christmas Day
COD,2016-12-31,New Year's Day (observed)
COD,2017-01-01,New Year's Day
COD,2017-01-04,Martyrs' Day
COD,2017-01-16,National Hero Laurent Désiré Kabila Day
COD,2017-01-17,National Hero Patrice Emery Lumumba Day
COD,2017-05-01,Labor Day
COD,2017-05-17,Revolution and Armed Forces Day
COD,2017-06-30,Independence Day
COD,2017-08-01,Parents' Day
COD,2017-12-25,Christmas Day
COD,2018-01-01,New Year's Day
COD,2018-01-04,Martyrs' Day
COD,2018-01-16,National Hero Laurent Désiré Kabila Day
COD,2018-01-17,National Hero Patrice Emery Lumumba Day
COD,2018-05-01,Labor Day
COD,2018-05-17,Revolution and Armed Forces Day
COD,2018-06-30,Independence Day
COD,2018-08-01,Parents' Day
COD,2018-12-25,Christmas Day
COD,2019-01-01,New Year's Day
COD,2019-01-04,Martyrs' Day
COD,2019-01-16,National Hero Laurent Désiré Kabila Day
COD,2019-01-17,National Hero Patrice Emery Lumumba Day
COD,2019-05-01,Labor Day
COD,2019-05-17,Revolution and Armed Forces Day
COD,2019-06-29,Independence Day (observed)
COD,2019-06-30,Independence Day
COD,2019-08-01,Parents' Day
COD,2019-12-25,Christmas Day
COD,2020-01-01,New Year's Day
COD,2020-01-04,Martyrs' Day
COD,2020-01-16,National Hero Laurent Désiré Kabila Day
COD,2020-01-17,National Hero Patrice Emery Lumumba Day
COD,2020-05-01,Labor Day
COD,2020-05-16,Revolution and Armed Forces Day (observed)
COD,2020-05-17,Revolution and Armed Forces Day
COD,2020-06-30,Independence Day
COD,2020-08-01,Parents' Day
COD,2020-12-25,Christmas Day
COD,2021-01-01,New Year's Day
COD,2021-01-04,Martyrs' Day
COD,2021-01-16,National Hero Laurent Désiré Kabila Day; National Hero Patrice Emery Lumumba Day (observed)
COD,2021-01-17,National Hero Patrice Emery Lumumba Day
COD,2021-05-01,Labor Day
COD,2021-05-17,Revolution and Armed Forces Day
COD,2021-06-30,Independence Day
COD,2021-07-31,Parents' Day (observed)
COD,2021-08-01,Parents' Day
COD,2021-12-25,Christmas Day
COD,2022-01-01,New Year's Day
COD,2022-01-04,Martyrs' Day
COD,2022-01-15,National Hero Laurent Désiré Kabila Day (observed)
COD,2022-01-16,National Hero Laurent Désiré Kabila Day
COD,2022-01-17,National Hero Patrice Emery Lumumba Day
COD,2022-04-30,Labor Day (observed)
COD,2022-05-01,Labor Day
COD,2022-05-17,Revolution and Armed Forces Day
COD,2022-06-30,Independence Day
COD,2022-08-01,Parents' Day
COD,2022-12-24,Christmas Day (observed)
COD,2022-12-25,Christmas Day
COD,2022-12-31,New Year's Day (observed)
COD,2023-01-01,New Year's Day
COD,2023-01-04,Martyrs' Day
COD,2023-01-16,National Hero Laurent Désiré Kabila Day
COD,2023-01-17,National Hero Patrice Emery Lumumba Day
COD,2023-04-06,Day of the Struggle of Simon Kimbangu and African Consciousness
COD,2023-05-01,Labor Day
COD,2023-05-17,Revolution and Armed Forces Day
COD,2023-06-30,Independence Day
COD,2023-08-01,Parents' Day
COD,2023-12-25,Christmas Day
COD,2024-01-01,New Year's Day
COD,2024-01-04,Martyrs' Day
COD,2024-01-16,National Hero Laurent Désiré Kabila Day
COD,2024-01-17,National Hero Patrice Emery Lumumba Day
COD,2024-04-06,Day of the Struggle of Simon Kimbangu and African Consciousness
COD,2024-05-01,Labor Day
COD,2024-05-17,Revolution and Armed Forces Day
COD,2024-06-29,Independence Day (observed)
COD,2024-06-30,Independence Day
COD,2024-08-01,Parents' Day
COD,2024-08-02,Congolese Genocide Memorial Day
COD,2024-12-25,Christmas Day
COD,2025-01-01,New Year's Day
COD,2025-01-04,Martyrs' Day
COD,2025-01-16,National Hero Laurent Désiré Kabila Day
COD,2025-01-17,National Hero Patrice Emery Lumumba Day
COD,2025-04-05,Day of the Struggle of Simon Kimbangu and African Consciousness (observed)
COD,2025-04-06,Day of the Struggle of Simon Kimbangu and African Consciousness
COD,2025-05-01,Labor Day
COD,2025-05-17,Revolution and Armed Forces Day
COD,2025-06-30,Independence Day
COD,2025-08-01,Parents' Day
COD,2025-08-02,Congolese Genocide Memorial Day
COD,2025-12-25,Christmas Day
COD,2026-01-01,New Year's Day
COD,2026-01-03,Martyrs' Day (observed)
COD,2026-01-04,Martyrs' Day
COD,2026-01-16,National Hero Laurent Désiré Kabila Day
COD,2026-01-17,National Hero Patrice Emery Lumumba Day
COD,2026-04-06,Day of the Struggle of Simon Kimbangu and African Consciousness
COD,2026-05-01,Labor Day
COD,2026-05-16,Revolution and Armed Forces Day (observed)
COD,2026-05-17,Revolution and Armed Forces Day
COD,2026-06-30,Independence Day
COD,2026-08-01,Congolese Genocide Memorial Day (observed); Parents' Day
COD,2026-08-02,Congolese Genocide Memorial Day
COD,2026-12-25,Christmas Day
COG,2015-01-01,New Year's Day
COG,2015-04-06,Easter Monday
COG,2015-05-01,Labor Day
COG,2015-05-14,Ascension Day
COG,2015-05-25,Whit Monday
COG,2015-06-10,Reconciliation Day
COG,2015-08-15,National Day
COG,2015-11-01,All Saints' Day
COG,2015-11-28,Republic Day
COG,2015-12-25,Christmas Day
COG,2016-01-01,New Year's Day
COG,2016-03-28,Easter Monday
COG,2016-05-01,Labor Day
COG,2016-05-05,Ascension Day
COG,2016-05-16,Whit Monday
COG,2016-06-10,Reconciliation Day
COG,2016-08-15,National Day
COG,2016-11-01,All Saints' Day
COG,2016-11-28,Republic Day
COG,2016-12-25,Christmas Day
COG,2017-01-01,New Year's Day
COG,2017-04-17,Easter Monday
COG,2017-05-01,Labor Day
COG,2017-05-25,Ascension Day
COG,2017-06-05,Whit Monday
COG,2017-06-10,Reconciliation Day
COG,2017-08-15,National Day
COG,2017-11-01,All Saints' Day
COG,2017-11-28,Republic Day
COG,2017-12-25,Christmas Day
COG,2018-01-01,New Year's Day
COG,2018-04-02,Easter Monday
COG,2018-05-01,Labor Day
COG,2018-05-10,Ascension Day
COG,2018-05-21,Whit Monday
COG,2018-06-10,Reconciliation Day
COG,2018-08-15,National Day
COG,2018-11-01,All Saints' Day
COG,2018-11-28,Republic Day
COG,2018-12-25,Christmas Day
COG,2019-01-01,New Year's Day
COG,2019-04-22,Easter Monday
COG,2019-05-01,Labor Day
COG,2019-05-30,Ascension Day
COG,2019-06-10,Reconciliation Day; Whit Monday
COG,2019-08-15,National Day
COG,2019-11-01,All Saints' Day
COG,2019-11-28,Republic Day
COG,2019-12-25,Christmas Day
COG,2020-01-01,New Year's Day
COG,2020-04-13,Easter Monday
COG,2020-05-01,Labor Day
COG,2020-05-21,Ascension Day
COG,2020-06-01,Whit Monday
COG,2020-06-10,Reconciliation Day
COG,2020-08-15,National Day
COG,2020-11-01,All Saints' Day
COG,2020-11-28,Republic Day
COG,2020-12-25,Christmas Day
COG,2021-01-01,New Year's Day
COG,2021-04-05,Easter Monday
COG,2021-05-01,Labor Day
COG,2021-05-13,Ascension Day
COG,2021-05-24,Whit Monday
COG,2021-06-10,Reconciliation Day
COG,2021-08-15,National Day
COG,2021-11-01,All Saints' Day
COG,2021-11-28,Republic Day
COG,2021-12-25,Christmas Day
COG,2022-01-01,New Year's Day
COG,2022-04-18,Easter Monday
COG,2022-05-01,Labor Day
COG,2022-05-26,Ascension Day
COG,2022-06-06,Whit Monday
COG,2022-06-10,Reconciliation Day
COG,2022-08-15,National Day
COG,2022-11-01,All Saints' Day
COG,2022-11-28,Republic Day
COG,2022-12-25,Christmas Day
COG,2023-01-01,New Year's Day
COG,2023-04-10,Easter Monday
COG,2023-05-01,Labor Day
COG,2023-05-18,Ascension Day
COG,2023-05-29,Whit Monday
COG,2023-06-10,Reconciliation Day
COG,2023-08-15,National Day
COG,2023-11-01,All Saints' Day
COG,2023-11-28,Republic Day
COG,2023-12-25,Christmas Day
COG,2024-01-01,New Year's Day
COG,2024-04-01,Easter Monday
COG,2024-05-01,Labor Day
COG,2024-05-09,Ascension Day
COG,2024-05-20,Whit Monday
COG,2024-06-10,Reconciliation Day
COG,2024-08-15,National Day
COG,2024-11-01,All Saints' Day
COG,2024-11-28,Republic Day
COG,2024-12-25,Christmas Day
COG,2025-01-01,New Year's Day
COG,2025-04-21,Easter Monday
COG,2025-05-01,Labor Day
COG,2025-05-29,Ascension Day
COG,2025-06-09,Whit Monday
COG,2025-06-10,Reconciliation Day
COG,2025-08-15,National Day
COG,2025-11-01,All Saints' Day
COG,2025-11-28,Republic Day
COG,2025-12-25,Christmas Day
COG,2026-01-01,New Year's Day
COG,2026-04-06,Easter Monday
COG,2026-05-01,Labor Day
COG,2026-05-14,Ascension Day
COG,2026-05-25,Whit Monday
COG,2026-06-10,Reconciliation Day
COG,2026-08-15,National Day
COG,2026-11-01,All Saints' Day
COG,2026-11-28,Republic Day
COG,2026-12-25,Christmas Day
COK,2015-01-01,New Year's Day
COK,2015-01-02,Day after New Year's Day
COK,2015-04-03,Good Friday
COK,2015-04-06,Easter Monday
COK,2015-04-25,Anzac Day
COK,2015-06-01,Sovereign's Birthday
COK,2015-07-03,Day of the House of Ariki
COK,2015-08-04,Constitution Day
COK,2015-10-26,Cook Islands Gospel Day
COK,2015-12-25,Christmas Day
COK,2015-12-26,Boxing Day
COK,2015-12-28,Boxing Day (observed)
COK,2016-01-01,New Year's Day
COK,2016-01-02,Day after New Year's Day
COK,2016-01-04,Day after New Year's Day (observed)
COK,2016-03-25,Good Friday
COK,2016-03-28,Easter Monday
COK,2016-04-25,Anzac Day
COK,2016-06-06,Sovereign's Birthday
COK,2016-07-01,Day of the House of Ariki
COK,2016-08-04,Constitution Day
COK,2016-10-26,Cook Islands Gospel Day
COK,2016-12-25,Christmas Day
COK,2016-12-26,Boxing Day
COK,2016-12-27,Christmas Day (observed)
COK,2017-01-01,New Year's Day
COK,2017-01-02,Day after New Year's Day
COK,2017-01-03,New Year's Day (observed)
COK,2017-04-14,Good Friday
COK,2017-04-17,Easter Monday
COK,2017-04-25,Anzac Day
COK,2017-06-05,Sovereign's Birthday
COK,2017-07-07,Day of the House of Ariki
COK,2017-08-04,Constitution Day
COK,2017-10-26,Cook Islands Gospel Day
COK,2017-12-25,Christmas Day
COK,2017-12-26,Boxing Day
COK,2018-01-01,New Year's Day
COK,2018-01-02,Day after New Year's Day
COK,2018-03-30,Good Friday
COK,2018-04-02,Easter Monday
COK,2018-04-25,Anzac Day
COK,2018-06-04,Sovereign's Birthday
COK,2018-07-06,Day of the House of Ariki
COK,2018-08-04,Constitution Day
COK,2018-08-06,Constitution Day (observed)
COK,2018-10-26,Cook Islands Gospel Day
COK,2018-12-25,Christmas Day
COK,2018-12-26,Boxing Day
COK,2019-01-01,New Year's Day
COK,2019-01-02,Day after New Year's Day
COK,2019-04-19,Good Friday
COK,2019-04-22,Easter Monday
COK,2019-04-25,Anzac Day
COK,2019-06-03,Sovereign's Birthday
COK,2019-07-05,Day of the House of Ariki
COK,2019-08-04,Constitution Day
COK,2019-08-05,Constitution Day (observed)
COK,2019-10-26,Cook Islands Gospel Day
COK,2019-10-28,Cook Islands Gospel Day (observed)
COK,2019-12-25,Christmas Day
COK,2019-12-26,Boxing Day
COK,2020-01-01,New Year's Day
COK,2020-01-02,Day after New Year's Day
COK,2020-04-10,Good Friday
COK,2020-04-13,Easter Monday
COK,2020-04-25,Anzac Day
COK,2020-06-01,Sovereign's Birthday
COK,2020-07-03,Day of the House of Ariki
COK,2020-08-04,Constitution Day
COK,2020-10-26,Cook Islands Gospel Day
COK,2020-12-25,Christmas Day
COK,2020-12-26,Boxing Day
COK,2020-12-28,Boxing Day (observed)
COK,2021-01-01,New Year's Day
COK,2021-01-02,Day after New Year's Day
COK,2021-01-04,Day after New Year's Day (observed)
COK,2021-04-02,Good Friday
COK,2021-04-05,Easter Monday
COK,2021-04-25,Anzac Day
COK,2021-06-07,Sovereign's Birthday
COK,2021-07-02,Day of the House of Ariki
COK,2021-08-04,Constitution Day
COK,2021-10-26,Cook Islands Gospel Day
COK,2021-12-25,Christmas Day
COK,2021-12-26,Boxing Day
COK,2021-12-27,Christmas Day (observed)
COK,2021-12-28,Boxing Day (observed)
COK,2022-01-01,New Year's Day
COK,2022-01-02,Day after New Year's Day
COK,2022-01-03,New Year's Day (observed)
COK,2022-01-04,Day after New Year's Day (observed)
COK,2022-04-15,Good Friday
COK,2022-04-18,Easter Monday
COK,2022-04-25,Anzac Day
COK,2022-06-06,Sovereign's Birthday
COK,2022-07-01,Day of the House of Ariki
COK,2022-08-04,Constitution Day
COK,2022-10-26,Cook Islands Gospel Day
COK,2022-12-25,Christmas Day
COK,2022-12-26,Boxing Day
COK,2022-12-27,Christmas Day (observed)
COK,2023-01-01,New Year's Day
COK,2023-01-02,Day after New Year's Day
COK,2023-01-03,New Year's Day (observed)
COK,2023-04-07,Good Friday
COK,2023-04-10,Easter Monday
COK,2023-04-25,Anzac Day
COK,2023-06-05,Sovereign's Birthday
COK,2023-07-07,Day of the House of Ariki
COK,2023-08-04,Constitution Day
COK,2023-10-26,Cook Islands Gospel Day
COK,2023-12-25,Christmas Day
COK,2023-12-26,Boxing Day
COK,2024-01-01,New Year's Day
COK,2024-01-02,Day after New Year's Day
COK,2024-03-29,Good Friday
COK,2024-04-01,Easter Monday
COK,2024-04-25,Anzac Day
COK,2024-06-03,Sovereign's Birthday
COK,2024-07-05,Day of the House of Ariki
COK,2024-08-04,Constitution Day
COK,2024-08-05,Constitution Day (observed)
COK,2024-10-26,Cook Islands Gospel Day
COK,2024-10-28,Cook Islands Gospel Day (observed)
COK,2024-12-25,Christmas Day
COK,2024-12-26,Boxing Day
COK,2025-01-01,New Year's Day
COK,2025-01-02,Day after New Year's Day
COK,2025-04-18,Good Friday
COK,2025-04-21,Easter Monday
COK,2025-04-25,Anzac Day
COK,2025-06-02,Sovereign's Birthday
COK,2025-07-04,Day of the House of Ariki
COK,2025-08-04,Constitution Day
COK,2025-10-26,Cook Islands Gospel Day
COK,2025-10-27,Cook Islands Gospel Day (observed)
COK,2025-12-25,Christmas Day
COK,2025-12-26,Boxing Day
COK,2026-01-01,New Year's Day
COK,2026-01-02,Day after New Year's Day
COK,2026-04-03,Good Friday
COK,2026-04-06,Easter Monday
COK,2026-04-25,Anzac Day
COK,2026-06-01,Sovereign's Birthday
COK,2026-07-03,Day of the House of Ariki
COK,2026-08-04,Constitution Day
COK,2026-10-26,Cook Islands Gospel Day
COK,2026-12-25,Christmas Day
COK,2026-12-26,Boxing Day
